BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
t, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
      7055,      83164,  26052,  -1968,   -361,  -632, -1052, -1063,  -1063,    264,    355,    191,   4707,   2722,    160, 5
      7067,      83165,  26052,  -1904,   -356,  -688, -1069, -1071,  -1062,     46,    361,   1233,   4632,   2642,    107, 5
      7079,      83162,  26052,  -1813,   -646,  -650, -1017, -1060,  -1065,    599,    717,    107,   4740,   2562,    102, 5
      7091,      83161,  26052,  -1832,   -574,  -674, -1048, -1060,  -1061,   -123,    793,    853,   4807,   2637,    202, 5
      7103,      83165,  26052,  -1871,   -497,  -572, -1060, -1071,  -1070,   -455,    995,    739,   4817,   2690,    280, 5
      7116,      83166,  26052,  -1961,   -356,  -519, -1048, -1059,  -1061,    -46,    942,    668,   4855,   2722,    140, 5
      7128,      83166,  26052,  -1860,   -435,  -651, -1068, -1078,  -1076,    289,    607,    376,   4817,   2707,    242, 5
      7140,      83166,  26052,  -1831,   -649,  -812, -1072, -1082,  -1071,    516,    493,    -23,   4725,   2577,    275, 5
      7152,      83160,  26052,  -1871,   -477,  -720, -1049, -1061,  -1060,    -78,    202,    103,   4702,   2610,    155, 5
      7164,      83160,  26052,  -1762,   -516,  -787, -1070, -1075,  -1062,   -180,   -151,    362,   4757,   2632,    207, 5
      7176,      83165,  26052,  -1851,   -504,  -691, -1056, -1069,  -1068,   -284,   -219,    622,   4740,   2595,    202, 5
      7188,      83165,  26052,  -1914,   -365,  -739, -1011, -1051,  -1057,   -577,   -329,    646,   4775,   2647,    295, 5
      7200,      83164,  26052,  -1958,   -254,  -718, -1049, -1059,  -1058,   -682,   -208,    798,   4767,   2647,    107, 5
      7212,      83164,  26051,  -1843,   -537,  -676, -1070, -1082,  -1079,   -120,   -556,   -296,   4822,   2750,    140, 5
      7224,      83167,  26051,  -1785,   -586,  -687, -1062, -1074,  -1072,    159,   -643,    113,   4697,   2595,    160, 5
      7236,      83166,  26051,  -1898,   -445,  -713, -1069, -1080,  -1078,    216,   -594,    236,   4720,   2627,    202, 5
      7248,      83164,  26051,  -1874,   -437,  -691, -1050, -1057,  -1057,    163,   -552,    384,   4812,   2647,    232, 5
      7260,      83168,  26051,  -1909,   -319,  -785, -1055, -1068,  -1067,   -127,   -230,    882,   4762,   2535,    352, 5
      7273,      83166,  26051,  -1915,   -398,  -833, -1065, -1077,  -1076,    212,   -307,    532,   4752,   2637,    180, 5
      7285,      83167,  26051,  -1854,   -374,  -684, -1014, -1054,  -1059,   -145,    -49,    993,   4877,   2647,    262, 5
      7297,      83166,  26051,  -1817,   -491,  -797, -1069, -1079,  -1077,   -269,    449,    816,   4740,   2550,    180, 5
      7309,      83165,  26051,  -1950,   -441,  -576, -1051, -1063,  -1063,   -609,   -242,    663,   4687,   2530,    165, 5
      7321,      83169,  26051,  -1950,   -508,  -313, -1054, -1068,  -1068,   -320,  -1254,   -275,   4622,   2572,    190, 5
      7333,      83167,  26051,  -1902,   -511,  -434, -1055, -1068,  -1068,    282,   -453,    208,   4692,   2572,    332, 5
      7345,      83166,  26051,  -1901,   -438,  -607, -1049, -1063,  -1063,    490,      4,    427,   4817,   2587,    145, 5
      7357,      83165,  26051,  -1873,   -432,  -650, -1056, -1069,  -1069,    451,    312,    356,   4655,   2502,    180, 5
      7369,      83163,  26051,  -1882,   -426,  -656, -1064, -1077,  -1075,     42,    137,    276,   4710,   2600,    190, 5
      7381,      83164,  26051,  -1893,   -417,  -677, -1009, -1053,  -1060,      0,     14,    228,   4677,   2427,    195, 5
      7393,      83166,  26051,  -1884,   -420,  -643, -1070, -1080,  -1072,    187,      1,    130,   4775,   2557,     97, 5
      7406,      83166,  26051,  -1885,   -433,  -661, -1057, -1071,  -1070,    344,     42,     89,   4800,   2460,     82, 5
      7418,      83164,  26051,  -1895,   -428,  -625, -1068, -1079,  -1077,    349,    175,    231,   4767,   2512,     -5, 5
      7430,      83166,  26051,  -1882,   -449,  -616, -1046, -1061,  -1060,    296,    440,    270,   4780,   2525,    135, 5
      7442,      83166,  26051,  -1885,   -426,  -652, -1069, -1074,  -1063,    -58,    442,    401,   4742,   2487,     92, 5
      7454,      83164,  26051,  -1879,   -408,  -655, -1048, -1061,  -1061,   -210,    451,    250,   4747,   2535,    145, 5
      7466,      83164,  26055,  -1875,   -419,  -643, -1054, -1067,  -1066,    -62,    218,    120,   4752,   2615,     77, 5
      7478,      83167,  26055,  -1897,   -431,  -608, -1022, -1067,  -1071,      1,     56,    139,   4747,   2395,    217, 5
      7490,      83166,  26055,  -1888,   -430,  -722, -1056, -1070,  -1069,   -103,    274,    224,   4725,   2557,    275, 5
      7502,      83164,  26055,  -1884,   -415,  -695, -1046, -1060,  -1060,   -288,     89,    201,   4835,   2497,    247, 5
      7514,      83167,  26055,  -1884,   -424,  -661, -1056, -1072,  -1071,   -330,    -23,    254,   4795,   2427,    127, 5
      7526,      83164,  26055,  -1897,   -414,  -657, -1060, -1064,  -1057,   -249,     51,    286,   4817,   2437,    227, 5
      7538,      83164,  26055,  -1892,   -421,  -653, -1046, -1060,  -1060,    -66,    218,    294,   4715,   2512,    222, 5
      7551,      83159,  26055,  -1889,   -413,  -644, -1069, -1083,  -1075,    -72,    334,    215,   4725,   2530,    150, 5
      7563,      83164,  26055,  -1890,   -410,  -674, -1064, -1077,  -1077,   -171,    352,     41,   4692,   2477,     55, 5
      7575,      83160,  26055,  -1876,   -424,  -675, -1049, -1063,  -1064,   -263,    262,    -70,   4785,   2507,    140, 5
      7587,      83158,  26055,  -1893,   -421,  -673, -1015, -1055,  -1060,     22,    186,    -49,   4802,   2567,    175, 5
      7599,      83159,  26055,  -1884,   -434,  -678, -1059, -1072,  -1072,    279,    -90,     25,   4770,   2562,    242, 5
      7611,      83161,  26055,  -1884,   -426,  -665, -1061, -1074,  -1073,    536,   -272,     93,   4740,   2507,    227, 5
      7623,      83163,  26055,  -1882,   -415,  -658, -1054, -1069,  -1069,    610,   -259,     86,   4747,   2455,    270, 5
      7635,      83164,  26055,  -1898,   -443,  -655, -1070, -1082,  -1072,    434,   -228,     70,   4770,   2395,    257, 5
      7647,      83165,  26055,  -1901,   -412,  -667, -1066, -1080,  -1077,    194,   -220,    258,   4807,   2515,    195, 5
      7659,      83162,  26055,  -1894,   -421,  -648, -1068, -1082,  -1078,   -119,     -6,    258,   4812,   2530,    227, 5
      7671,      83161,  26055,  -1869,   -461,  -633, -1069, -1072,  -1063,   -238,     78,    159,   4855,   2482,    332, 5
      7684,      83164,  26055,  -1891,   -415,  -620, -1010, -1054,  -1061,   -333,    359,    106,   4752,   2605,    190, 5
      7696,      83162,  26055,  -1888,   -421,  -647, -1048, -1063,  -1063,   -311,    463,     93,   4752,   2552,    190, 5
      7708,      83164,  26055,  -1885,   -419,  -662, -1065, -1080,  -1077,   -300,    414,    179,   4735,   2595,    320, 5
      7720,      83164,  26056,  -1888,   -410,  -680, -1054, -1069,  -1070,   -200,    297,    126,   4802,   2492,    232, 5
      7732,      83163,  26056,  -1885,   -431,  -681, -1042, -1060,  -1060,   -159,    132,    179,   4780,   2512,    212, 5
      7744,      83160,  26056,  -1882,   -410,  -668, -1049, -1064,  -1065,   -247,     64,    239,   4860,   2625,    135, 5
      7756,      83160,  26056,  -1887,   -415,  -643, -1065, -1080,  -1078,   -301,     15,    268,   4670,   2600,    195, 5
      7768,      83163,  26056,  -1888,   -414,  -657, -1054, -1070,  -1069,   -494,     59,    321,   4767,   2365,    170, 5
      7780,      83163,  26056,  -1899,   -408,  -643, -1013, -1054,  -1061,   -732,    166,    315,   4660,   2520,    257, 5
      7792,      83164,  26056,  -1882,   -414,  -657, -1064, -1079,  -1077,   -889,    170,    277,   4622,   2512,    310, 5
      7804,      83162,  26056,  -1894,   -417,  -655, -1061, -1076,  -1076,   -910,    241,    193,   4780,   2520,    247, 5
      7816,      83165,  26056,  -1889,   -407,  -678, -1051, -1067,  -1068,   -686,    214,    281,   4710,   2520,    232, 5
      7828,      83162,  26056,  -1885,   -384,  -671, -1043, -1060,  -1060,   -208,    179,    351,   4730,   2577,    190, 5
      7841,      83163,  26056,  -1887,   -388,  -675, -1045, -1059,  -1060,    197,    116,    347,   4735,   2520,    202, 5
      7853,      83160,  26056,  -1883,   -392,  -674, -1041, -1056,  -1058,    336,     41,    404,   4720,   2497,    180, 5
      7865,      83163,  26056,  -1894,   -378,  -676, -1044, -1060,  -1060,    282,     21,    279,   4707,   2507,    227, 5
      7877,      83163,  26056,  -1899,   -386,  -651, -1043, -1059,  -1061,    232,     83,    139,   4840,   2470,    232, 5
      7889,      83160,  26056,  -1885,   -396,  -654, -1027, -1072,  -1069,    -17,    186,      2,   4775,   2507,    325, 5
      7901,      83164,  26056,  -1889,   -404,  -655, -1062, -1077,  -1077,   -202,    237,    -95,   4767,   2440,    185, 5
      7913,      83163,  26056,  -1889,   -400,  -663, -1052, -1069,  -1069,   -340,    299,   -109,   4697,   2460,    280, 5
      7925,      83160,  26056,  -1890,   -412,  -676, -1047, -1062,  -1063,   -371,    424,   -100,   4715,   2470,    242, 5
      7937,      83161,  26056,  -1889,   -411,  -682, -1055, -1072,  -1072,   -327,    468,     60,   4757,   2465,    117, 5
      7949,      83159,  26056,  -1879,   -411,  -657, -1048, -1056,  -1059,   -266,    434,    121,   4687,   2470,    232, 5
      7961,      83161,  26056,  -1882,   -397,  -695, -1045, -1056,  -1058,   -180,    265,    214,   4752,   2352,    247, 5
      7973,      83161,  26058,  -1875,   -385,  -729, -1064, -1079,  -1075,    -51,     58,    217,   4710,   2427,    217, 5
      7986,      83165,  26058,  -1891,   -408,  -702, -1010, -1053,  -1061,    -32,    -70,    370,   4747,   2475,    280, 5
      7998,      83165,  26058,  -1900,   -389,  -691, -1059, -1075,  -1075,      6,    -65,    365,   4800,   2482,    270, 5
      8010,      83162,  26058,  -1887,   -403,  -664, -1041, -1060,  -1061,   -106,     41,    261,   4735,   2477,    247, 5
      8022,      83160,  26058,  -1883,   -396,  -668, -1051, -1068,  -1069,   -328,     45,    234,   4665,   2475,    195, 5
      8034,      83155,  26058,  -1888,   -392,  -683, -1053, -1070,  -1071,   -508,     70,    229,   4600,   2470,    195, 5
      8046,      83158,  26058,  -1898,   -389,  -683, -1060, -1077,  -1076,   -627,    152,    262,   4807,   2450,    242, 5
      8058,      83158,  26058,  -1879,   -388,  -669, -1039, -1057,  -1057,   -469,    248,    227,   4617,   2482,    262, 5
      8070,      83160,  26058,  -1899,   -391,  -681, -1048, -1064,  -1065,   -264,    188,    242,   4605,   2417,    362, 5
      8082,      83158,  26058,  -1882,   -385,  -695, -1025, -1068,  -1072,     14,     31,    196,   4637,   2507,    190, 5
      8094,      83156,  26058,  -1894,   -377,  -685, -1040, -1059,  -1059,     92,     14,    189,   4577,   2407,    175, 5
      8106,      83157,  26058,  -1891,   -392,  -698, -1057, -1074,  -1074,    131,     21,    128,   4642,   2315,    275, 5
      8119,      83155,  26058,  -1896,   -378,  -675, -1062, -1078,  -1077,    177,    -20,    111,   4615,   2342,    222, 5
      8131,      83159,  26058,  -1898,   -380,  -657, -1046, -1064,  -1065,    105,     78,     56,   4582,   2515,    202, 5
      8143,      83155,  26058,  -1897,   -406,  -675, -1059, -1075,  -1075,   -128,    259,    109,   4637,   2220,    165, 5
      8155,      83154,  26058,  -1885,   -400,  -679, -1053, -1071,  -1071,   -341,    304,    129,   4725,   2427,    232, 5
      8167,      83154,  26058,  -1903,   -394,  -694, -1041, -1055,  -1059,   -437,    371,    164,   4767,   2417,    310, 5
      8179,      83155,  26058,  -1893,   -371,  -679, -1029, -1072,  -1070,   -294,    356,    204,   4600,   2482,    207, 5
      8191,      83153,  26058,  -1886,   -386,  -691, -1061, -1078,  -1077,   -128,    224,    186,   4710,   2482,    232, 5
      8203,      83154,  26058,  -1896,   -386,  -682, -1061, -1078,  -1077,     26,     72,    225,   4702,   2422,    155, 5
      8215,      83153,  26058,  -1877,   -382,  -690, -1054, -1072,  -1072,    125,     57,    274,   4812,   2540,    232, 5
      8227,      83153,  26061,  -1892,   -374,  -691, -1058, -1074,  -1075,     33,      2,    285,   4687,   2475,    155, 5
      8239,      83155,  26061,  -1892,   -392,  -664, -1061, -1077,  -1078,    -77,    105,    219,   4742,   2502,    165, 5
      8251,      83157,  26061,  -1895,   -383,  -675, -1057, -1074,  -1075,   -367,    208,    242,   4752,   2400,    227, 5
      8264,      83158,  26061,  -1901,   -371,  -667, -1044, -1061,  -1064,   -576,    275,    211,   4675,   2487,    275, 5
      8276,      83157,  26061,  -1883,   -369,  -689, -1058, -1075,  -1076,   -542,    299,    206,   4670,   2395,    275, 5
      8288,      83156,  26061,  -1895,   -370,  -689, -1023, -1057,  -1055,   -532,    233,    186,   4767,   2407,    295, 5
      8300,      83155,  26061,  -1893,   -369,  -688, -1061, -1078,  -1077,   -465,    220,    234,   4677,   2300,    357, 5
      8312,      83160,  26061,  -1888,   -364,  -692, -1043, -1056,  -1058,   -344,    127,    236,   4702,   2450,    315, 5
      8324,      83152,  26061,  -1889,   -370,  -701, -1062, -1079,  -1079,   -107,     14,    152,   4752,   2327,    387, 5
      8336,      83155,  26061,  -1892,   -359,  -699, -1046, -1056,  -1060,     71,   -112,    164,   4770,   2287,    270, 5
      8348,      83151,  26061,  -1889,   -353,  -702, -1057, -1074,  -1075,    281,   -109,    134,   4775,   2365,    415, 5
      8360,      83158,  26061,  -1892,   -379,  -714, -1045, -1063,  -1064,     68,   -114,    179,   4775,   2427,    222, 5
      8372,      83155,  26061,  -1892,   -345,  -693, -1060, -1077,  -1077,   -140,   -129,    129,   4687,   2320,    285, 5
      8384,      83156,  26061,  -1898,   -367,  -680, -1017, -1063,  -1069,   -379,    -71,    -19,   4677,   2310,    232, 5
      8397,      83152,  26061,  -1905,   -350,  -687, -1048, -1057,  -1059,   -454,     72,    -27,   4720,   2282,    310, 5
      8409,      83152,  26061,  -1901,   -377,  -680, -1040, -1059,  -1062,   -508,    256,     18,   4720,   2440,    310, 5
      8421,      83153,  26061,  -1874,   -371,  -686, -1052, -1071,  -1072,   -562,    360,     24,   4735,   2390,    325, 5
      8433,      83150,  26061,  -1892,   -355,  -682, -1042, -1062,  -1064,   -335,    327,      5,   4677,   2347,    337, 5
      8445,      83154,  26061,  -1885,   -379,  -701, -1061, -1078,  -1078,   -142,    277,    140,   4747,   2512,    275, 5
      8457,      83152,  26061,  -1879,   -354,  -725, -1061, -1078,  -1078,    -62,    126,    155,   4655,   2432,    352, 5
      8469,      83151,  26061,  -1898,   -359,  -693, -1041, -1059,  -1062,    -74,     41,     17,   4710,   2450,    325, 5
      8481,      83151,  26060,  -1882,   -358,  -716, -1010, -1055,  -1063,    -44,     46,    -37,   4735,   2455,    217, 5
      8493,      83154,  26060,  -1887,   -368,  -698, -1053, -1072,  -1072,     43,     33,    -44,   4637,   2530,    285, 5
      8505,      83156,  26060,  -1890,   -373,  -697, -1039, -1058,  -1062,     30,     38,     27,   4697,   2357,    275, 5
      8517,      83154,  26060,  -1883,   -361,  -690, -1061, -1070,  -1062,    -61,     79,    115,   4552,   2365,    295, 5
      8529,      83155,  26060,  -1888,   -363,  -689, -1062, -1079,  -1078,    -25,      4,     87,   4720,   2320,    175, 5
      8542,      83154,  26060,  -1899,   -370,  -664, -1038, -1056,  -1058,   -122,     21,     89,   4720,   2342,    262, 5
      8554,      83158,  26060,  -1902,   -363,  -688, -1062, -1077,  -1073,    -90,     98,     70,   4762,   2390,    262, 5
      8566,      83157,  26060,  -1878,   -366,  -714, -1046, -1064,  -1065,   -120,    198,     66,   4600,   2325,    227, 5
      8578,      83153,  26060,  -1885,   -355,  -694, -1008, -1053,  -1060,   -214,    217,     91,   4682,   2337,    320, 5
      8590,      83159,  26060,  -1888,   -363,  -709, -1041, -1060,  -1062,   -337,    218,    -11,   4757,   2460,    290, 5
      8602,      83155,  26060,  -1882,   -364,  -704, -1059, -1078,  -1077,   -334,    219,    -71,   4655,   2370,    262, 5
      8614,      83153,  26060,  -1894,   -365,  -700, -1053, -1071,  -1071,   -215,    186,    -95,   4785,   2432,    352, 5
      8626,      83152,  26060,  -1891,   -367,  -695, -1052, -1072,  -1072,    -50,    133,    -80,   4670,   2337,    247, 5
      8638,      83154,  26060,  -1899,   -369,  -698, -1045, -1054,  -1058,     62,     61,    -30,   4780,   2327,    435, 5
      8650,      83154,  26060,  -1887,   -372,  -701, -1045, -1063,  -1065,     14,    -30,     27,   4702,   2402,    190, 5
      8662,      83154,  26060,  -1892,   -374,  -712, -1038, -1055,  -1057,    -85,      4,     62,   4675,   2310,    270, 5
      8675,      83154,  26060,  -1909,   -364,  -689, -1037, -1056,  -1058,   -219,    -30,    128,   4562,   2432,    290, 5
      8687,      83151,  26060,  -1884,   -364,  -706, -1015, -1060,  -1067,   -260,    -52,     96,   4582,   2400,    280, 5
      8699,      83156,  26060,  -1891,   -352,  -693, -1047, -1067,  -1068,   -130,    -79,     42,   4617,   2325,    280, 5
      8711,      83154,  26060,  -1891,   -379,  -683, -1060, -1077,  -1079,     -4,      6,     15,   4757,   2417,    222, 5
      8723,      83148,  26060,  -1881,   -370,  -694, -1040, -1060,  -1062,    -69,    111,     19,   4757,   2492,    232, 5
      8735,      83148,  26064,  -1887,   -370,  -682, -1056, -1075,  -1076,    -99,    164,    -18,   4770,   2342,    195, 5
      8747,      83154,  26064,  -1885,   -353,  -672, -1058, -1077,  -1077,   -120,    254,    -38,   4707,   2385,    270, 5
      8759,      83150,  26064,  -1896,   -370,  -704, -1056, -1075,  -1075,   -204,    314,   -130,   4740,   2545,    300, 5
      8771,      83152,  26064,  -1892,   -359,  -716, -1039, -1059,  -1061,   -171,    207,    -88,   4582,   2470,    310, 5
      8783,      83151,  26064,  -1880,   -356,  -710, -1026, -1062,  -1059,     71,    152,    -87,   4577,   2385,    372, 5
      8795,      83152,  26064,  -1883,   -375,  -702, -1058, -1078,  -1078,    197,    111,    -53,   4707,   2470,    332, 5
      8807,      83149,  26064,  -1880,   -360,  -709, -1061, -1079,  -1078,    122,     99,    -29,   4720,   2357,    300, 5
      8820,      83150,  26064,  -1884,   -363,  -713, -1053, -1072,  -1072,     44,    158,    -49,   4525,   2530,    207, 5
      8832,      83153,  26064,  -1897,   -375,  -694, -1045, -1064,  -1067,    -90,    170,    -38,   4590,   2445,    222, 5
      8844,      83153,  26064,  -1882,   -385,  -709, -1054, -1072,  -1074,   -169,    168,    -66,   4567,   2450,    325, 5
      8856,      83151,  26064,  -1884,   -372,  -697, -1041, -1060,  -1061,   -278,     90,    -30,   4650,   2455,    315, 5
      8868,      83152,  26064,  -1889,   -381,  -710, -1060, -1078,  -1072,   -236,     44,     35,   4740,   2440,    352, 5
      8880,      83151,  26064,  -1892,   -379,  -710, -1015, -1052,  -1056,   -158,     18,    112,   4637,   2417,    257, 5
      8892,      83151,  26064,  -1894,   -365,  -701, -1037, -1057,  -1060,     39,     67,     31,   4670,   2445,    212, 5
      8904,      83154,  26064,  -1886,   -371,  -702, -1048, -1069,  -1070,     70,     84,    -47,   4697,   2445,    262, 5
      8916,      83148,  26064,  -1897,   -396,  -697, -1055, -1075,  -1075,     -9,     54,      5,   4525,   2352,    262, 5
      8928,      83150,  26064,  -1894,   -386,  -698, -1053, -1072,  -1074,    -94,     58,     38,   4720,   2395,    237, 5
      8940,      83154,  26064,  -1884,   -381,  -722, -1060, -1077,  -1071,   -164,     42,    103,   4605,   2347,    295, 5
      8953,      83150,  26064,  -1897,   -386,  -706, -1059, -1078,  -1075,   -269,      3,    122,   4677,   2432,    270, 5
      8965,      83151,  26064,  -1891,   -368,  -705, -1058, -1079,  -1078,   -311,    -11,    173,   4655,   2315,    217, 5
      8977,      83152,  26064,  -1888,   -374,  -709, -1055, -1075,  -1077,   -196,    -13,    147,   4687,   2380,    190, 5
      8989,      83152,  26065,  -1902,   -381,  -699, -1021, -1071,  -1075,   -166,     34,    157,   4582,   2262,    295, 5
      9001,      83152,  26065,  -1890,   -375,  -720, -1042, -1064,  -1068,   -235,     38,    187,   4730,   2445,    212, 5
      9013,      83151,  26065,  -1882,   -370,  -684, -1041, -1062,  -1065,   -240,     17,    153,   4615,   2300,    387, 5
      9025,      83155,  26065,  -1903,   -378,  -695, -1038, -1060,  -1063,   -219,    -11,    140,   4650,   2390,    400, 5
      9037,      83153,  26065,  -1892,   -383,  -707, -1056, -1076,  -1078,   -107,    -99,    148,   4605,   2240,    377, 5
      9049,      83151,  26065,  -1893,   -375,  -689, -1056, -1077,  -1078,    -33,   -159,    147,   4627,   2432,    522, 5
      9061,      83152,  26065,  -1885,   -372,  -672, -1056, -1076,  -1077,     41,   -144,    127,   4645,   2400,    275, 5
      9073,      83150,  26065,  -1896,   -360,  -705, -1056, -1076,  -1077,     37,   -114,     63,   4562,   2440,    207, 5
      9085,      83153,  26065,  -1893,   -369,  -690, -1024, -1071,  -1076,   -112,      5,     19,   4615,   2432,    212, 5
      9098,      83152,  26065,  -1898,   -367,  -700, -1042, -1064,  -1067,   -207,    101,     -4,   4637,   2342,    262, 5
      9110,      83154,  26065,  -1891,   -369,  -667, -1051, -1072,  -1074,   -287,    159,     -4,   4632,   2342,    165, 5
      9122,      83149,  26065,  -1895,   -370,  -689, -1051, -1072,  -1074,   -197,    146,     -4,   4655,   2375,    107, 5
      9134,      83152,  26065,  -1880,   -368,  -687, -1052, -1072,  -1075,    -78,     91,     17,   4595,   2385,    202, 5
      9146,      83152,  26065,  -1892,   -364,  -703, -1036, -1057,  -1061,    -39,    -33,     79,   4677,   2400,    207, 5
      9158,      83151,  26065,  -1887,   -364,  -701, -1034, -1057,  -1060,     70,   -102,     86,   4730,   2412,    237, 5
      9170,      83152,  26065,  -1898,   -377,  -681, -1034, -1056,  -1060,     68,    -94,    105,   4710,   2540,    285, 5
      9182,      83150,  26065,  -1895,   -371,  -664, -1001, -1056,  -1064,    -40,     25,    119,   4670,   2427,    217, 5
      9194,      83152,  26065,  -1881,   -384,  -685, -1057, -1077,  -1071,   -203,     70,    161,   4687,   2370,    342, 5
      9206,      83152,  26065,  -1888,   -370,  -681, -1033, -1057,  -1060,   -323,     98,    191,   4725,   2412,    217, 5
      9218,      83153,  26065,  -1903,   -350,  -689, -1044, -1067,  -1069,   -290,    145,    106,   4682,   2400,    222, 5
      9231,      83152,  26065,  -1902,   -373,  -700, -1048, -1070,  -1072,   -281,    132,    104,   4682,   2380,    310, 5
      9242,      83152,  26066,  -1887,   -364,  -715, -1032, -1054,  -1059,   -166,    120,     99,   4567,   2325,    185, 5
      9255,      83150,  26066,  -1887,   -368,  -700, -1039, -1062,  -1063,   -139,     32,    168,   4692,   2337,    252, 5
      9267,      83151,  26066,  -1888,   -361,  -692, -1042, -1055,  -1056,   -128,    -29,    169,   4632,   2455,    290, 5
      9279,      83152,  26066,  -1881,   -372,  -684, -1010, -1057,  -1067,   -164,    -90,    189,   4682,   2380,    145, 5
      9291,      83152,  26066,  -1890,   -365,  -687, -1033, -1053,  -1058,   -154,    -73,    178,   4715,   2440,    212, 5
      9303,      83149,  26066,  -1891,   -359,  -680, -1053, -1075,  -1078,   -172,    -63,    139,   4730,   2422,    280, 5
      9315,      83151,  26066,  -1888,   -351,  -686, -1031, -1056,  -1060,   -152,     -8,     92,   4762,   2477,    222, 5
      9327,      83148,  26066,  -1899,   -361,  -687, -1044, -1068,  -1070,   -117,    103,     34,   4770,   2445,    257, 5
      9339,      83150,  26066,  -1895,   -364,  -672, -1032, -1056,  -1060,   -223,    171,     61,   4660,   2557,    217, 5
      9351,      83151,  26066,  -1898,   -355,  -701, -1046, -1069,  -1071,   -296,    176,     40,   4757,   2460,    190, 5
      9363,      83147,  26066,  -1891,   -373,  -697, -1051, -1074,  -1076,   -251,    150,     22,   4762,   2402,    352, 5
      9375,      83149,  26066,  -1902,   -353,  -698, -1054, -1076,  -1077,   -166,    153,     12,   4747,   2385,    352, 5
      9388,      83153,  26066,  -1886,   -363,  -696,  -998, -1053,  -1063,    -78,     87,     17,   4740,   2487,    357, 5
      9400,      83148,  26066,  -1893,   -368,  -691, -1047, -1070,  -1072,   -116,     87,     17,   4710,   2492,    275, 5
      9412,      83150,  26066,  -1890,   -353,  -682, -1053, -1076,  -1078,   -201,    103,     77,   4525,   2337,    252, 5
      9424,      83149,  26066,  -1900,   -371,  -703, -1032, -1056,  -1061,   -245,     74,     51,   4582,   2262,    185, 5
      9436,      83145,  26066,  -1891,   -365,  -699, -1042, -1064,  -1068,   -354,     39,    103,   4645,   2365,    207, 5
      9448,      83148,  26066,  -1895,   -349,  -693, -1045, -1067,  -1070,   -302,     -2,     84,   4645,   2380,    222, 5
      9460,      83149,  26066,  -1900,   -362,  -675, -1049, -1072,  -1072,   -235,     -9,    124,   4735,   2370,    222, 5
      9472,      83148,  26066,  -1883,   -355,  -689, -1053, -1076,  -1078,    -65,     -1,     97,   4702,   2455,    347, 5
      9484,      83149,  26066,  -1899,   -375,  -675, -1015, -1062,  -1060,    -43,    -26,     90,   4702,   2352,    325, 5
      9496,      83149,  26067,  -1903,   -358,  -681, -1054, -1078,  -1077,    -71,     29,     82,   4655,   2595,    325, 5
      9508,      83149,  26067,  -1891,   -369,  -684, -1036, -1059,  -1063,   -186,     88,     46,   4670,   2365,    160, 5
      9520,      83148,  26067,  -1892,   -367,  -688, -1040, -1062,  -1065,   -350,    153,     61,   4757,   2230,    285, 5
     12578,      83134,  26067,  -1888,   -363,  -686, -1030, -1056,  -1060,   -377,    137,     92,   4762,   2482,    180, 5
      9545,      83150,  26067,  -1888,   -342,  -687, -1047, -1071,  -1072,   -275,    115,     79,   4610,   2470,     67, 5
      9557,      83152,  26067,  -1888,   -367,  -695, -1051, -1074,  -1076,    -95,    102,     52,   4707,   2325,    185, 5
      9569,      83149,  26067,  -1889,   -373,  -702, -1052, -1074,  -1077,    -23,     67,     88,   4642,   2325,    270, 5
      9581,      83149,  26067,  -1892,   -353,  -683,  -995, -1048,  -1057,    -41,     20,    130,   4770,   2432,    290, 5
      9593,      83147,  26067,  -1893,   -374,  -669, -1034, -1059,  -1062,   -131,      7,    169,   4697,   2347,    257, 5
      9605,      83146,  26067,  -1889,   -360,  -703, -1038, -1064,  -1069,   -249,    -71,    202,   4637,   2370,    237, 5
      9617,      83149,  26067,  -1898,   -357,  -689, -1041, -1065,  -1069,   -275,   -100,    213,   4642,   2272,    295, 5
      9629,      83147,  26067,  -1895,   -357,  -673, -1040, -1064,  -1069,   -242,    -48,    175,   4795,   2427,    202, 5
      9641,      83151,  26067,  -1907,   -362,  -685, -1055, -1078,  -1071,   -196,     48,    196,   4650,   2432,    237, 5
      9653,      83146,  26067,  -1904,   -350,  -678, -1042, -1067,  -1069,   -239,    117,    181,   4655,   2362,    262, 5
      9666,      83148,  26067,  -1901,   -352,  -697, -1049, -1072,  -1075,   -365,    136,    156,   4795,   2332,    362, 5
      9678,      83147,  26067,  -1892,   -347,  -671, -1045, -1069,  -1071,   -280,    170,    137,   4725,   2315,    232, 5
      9690,      83145,  26067,  -1901,   -354,  -705,  -991, -1048,  -1057,   -190,    142,    129,   4692,   2365,    262, 5
      9702,      83149,  26067,  -1901,   -345,  -708, -1042, -1067,  -1070,    -96,     31,    181,   4677,   2295,    140, 5
      9714,      83145,  26067,  -1904,   -362,  -700, -1044, -1070,  -1072,    -76,    -40,    182,   4780,   2357,    150, 5
      9726,      83148,  26067,  -1895,   -347,  -692, -1031, -1057,  -1061,   -106,    -64,    139,   4715,   2347,    155, 5
      9738,      83147,  26067,  -1903,   -348,  -670, -1045, -1070,  -1073,    -42,      3,     50,   4682,   2370,     60, 5
